work_id,reference_count_total,reference_count_with_primary_topic,reference_count_missing_primary_topic,reference_field_diversity,reference_entropy,hss_reference_share,cs_core_reference_share,reference_field_counts_json,processed_at_utc
W4286893727,0,0,0,0,,,,{},2026-06-09T20:41:20.983646
W4301381049,0,0,0,0,,,,{},2026-06-09T20:41:20.983646
W2980175352,22,22,0,1,0.0,0.0,1.0,"{""Computer Science"": 22}",2026-06-09T20:41:20.983646
W3212336872,29,18,11,1,0.0,0.0,1.0,"{""Computer Science"": 18}",2026-06-09T20:41:20.983646
W4288026614,0,0,0,0,,,,{},2026-06-09T20:41:20.984645
W4287328834,0,0,0,0,,,,{},2026-06-09T20:41:20.984645
W2972146134,13,12,1,1,0.0,0.0,1.0,"{""Computer Science"": 12}",2026-06-09T20:41:20.984645
W2955755800,11,11,0,1,0.0,0.0,1.0,"{""Computer Science"": 11}",2026-06-09T20:41:20.984645
W4286910558,0,0,0,0,,,,{},2026-06-09T20:41:20.984645
W2952822453,0,0,0,0,,,,{},2026-06-09T20:41:20.984645
W3014690379,37,32,5,5,0.641551848323577,0.0625,0.8437500000000001,"{""Computer Science"": 27, ""Neuroscience"": 2, ""Physics and Astronomy"": 1, ""Psychology"": 1, ""Social Sciences"": 1}",2026-06-09T20:41:20.984645
W4287209814,0,0,0,0,,,,{},2026-06-09T20:41:20.984645
W4287331608,0,0,0,0,,,,{},2026-06-09T20:41:20.984645
W3146634946,23,21,2,2,0.191444081957717,0.0,0.9523809523809521,"{""Computer Science"": 20, ""Engineering"": 1}",2026-06-09T20:41:20.984645
W3214460927,22,21,1,2,0.191444081957717,0.047619047619047006,0.9523809523809521,"{""Arts and Humanities"": 1, ""Computer Science"": 20}",2026-06-09T20:41:20.984645
W3161979603,12,12,0,2,0.28683598305616004,0.0,0.9166666666666661,"{""Biochemistry, Genetics and Molecular Biology"": 1, ""Computer Science"": 11}",2026-06-09T20:41:20.984645
W3106606946,45,36,9,1,0.0,0.0,1.0,"{""Computer Science"": 36}",2026-06-09T20:41:20.984645
W3214695947,23,21,2,2,0.31449220128141003,0.0,0.9047619047619041,"{""Computer Science"": 19, ""Engineering"": 2}",2026-06-09T20:41:20.984645
W4303575598,0,0,0,0,,,,{},2026-06-09T20:41:20.984645
W3202005855,0,0,0,0,,,,{},2026-06-09T20:41:20.984645
W2953341468,29,26,3,4,0.6924211566971871,0.15384615384615302,0.807692307692307,"{""Arts and Humanities"": 2, ""Computer Science"": 21, ""Physics and Astronomy"": 1, ""Psychology"": 2}",2026-06-09T20:41:20.984645
W4225776938,0,0,0,0,,,,{},2026-06-09T20:41:20.984645
W3135384144,11,9,2,1,0.0,0.0,1.0,"{""Computer Science"": 9}",2026-06-09T20:41:20.984645
W3205165788,0,0,0,0,,,,{},2026-06-09T20:41:20.984645
W3207547779,7,7,0,2,0.41011631828840905,0.0,0.8571428571428571,"{""Computer Science"": 6, ""Mathematics"": 1}",2026-06-09T20:41:20.984645
W3163896859,12,10,2,1,0.0,0.0,1.0,"{""Computer Science"": 10}",2026-06-09T20:41:20.984645
W3204482858,27,26,1,7,1.332933578797499,0.115384615384615,0.192307692307692,"{""Computer Science"": 5, ""Decision Sciences"": 1, ""Engineering"": 1, ""Environmental Science"": 1, ""Medicine"": 1, ""Neuroscience"": 15, ""Psychology"": 2}",2026-06-09T20:41:20.984645
W4286911479,0,0,0,0,,,,{},2026-06-09T20:41:20.984645
W4287687945,0,0,0,0,,,,{},2026-06-09T20:41:20.984645
W4297800182,0,0,0,0,,,,{},2026-06-09T20:41:20.984645
W4226230162,0,0,0,0,,,,{},2026-06-09T20:41:20.984645
W4287714399,0,0,0,0,,,,{},2026-06-09T20:41:28.670254
W4287125402,0,0,0,0,,,,{},2026-06-09T20:41:28.670254
W3179758852,4,4,0,1,0.0,0.0,1.0,"{""Computer Science"": 4}",2026-06-09T20:41:28.671284
W2913674538,30,28,2,3,0.30682915344097,0.035714285714285005,0.928571428571428,"{""Arts and Humanities"": 1, ""Computer Science"": 26, ""Engineering"": 1}",2026-06-09T20:41:28.671284
W3214278478,40,32,8,3,0.656527684932917,0.21875000000000003,0.75,"{""Biochemistry, Genetics and Molecular Biology"": 1, ""Computer Science"": 24, ""Social Sciences"": 7}",2026-06-09T20:41:28.671284
W3196924757,42,30,12,1,0.0,0.0,1.0,"{""Computer Science"": 30}",2026-06-09T20:41:28.671284
W3204627964,43,35,8,3,0.910076086713222,0.542857142857142,0.37142857142857105,"{""Computer Science"": 13, ""Medicine"": 3, ""Social Sciences"": 19}",2026-06-09T20:41:28.671284
W4226256780,0,0,0,0,,,,{},2026-06-09T20:41:28.671284
W2894785861,23,23,0,2,0.29543919187211604,0.0,0.0,"{""Engineering"": 21, ""Physics and Astronomy"": 2}",2026-06-09T20:41:28.671284
W4287084345,0,0,0,0,,,,{},2026-06-09T20:41:28.671284
W4200635630,0,0,0,0,,,,{},2026-06-09T20:41:28.671284
W2998117444,11,11,0,1,0.0,0.0,1.0,"{""Computer Science"": 11}",2026-06-09T20:41:28.671284
W4286903396,0,0,0,0,,,,{},2026-06-09T20:41:28.671284
W3023594800,40,36,4,4,0.464356625936356,0.08333333333333301,0.8888888888888881,"{""Computer Science"": 32, ""Decision Sciences"": 1, ""Physics and Astronomy"": 1, ""Social Sciences"": 2}",2026-06-09T20:41:28.672280
W4309427997,0,0,0,0,,,,{},2026-06-09T20:41:28.672280
W3176158018,0,0,0,0,,,,{},2026-06-09T20:41:28.672280
W3206533818,51,48,3,3,0.27357379422488504,0.041666666666666005,0.9375,"{""Arts and Humanities"": 2, ""Biochemistry, Genetics and Molecular Biology"": 1, ""Computer Science"": 45}",2026-06-09T20:41:28.672280
W3137236547,68,60,8,3,0.16924965202722803,0.0,0.9666666666666661,"{""Computer Science"": 58, ""Engineering"": 1, ""Health Professions"": 1}",2026-06-09T20:41:28.672280
W4288562659,0,0,0,0,,,,{},2026-06-09T20:41:28.672280
W4394669205,0,0,0,0,,,,{},2026-06-09T20:41:28.672280
W4287214077,0,0,0,0,,,,{},2026-06-09T20:41:28.672280
W2979958785,7,7,0,1,0.0,0.0,1.0,"{""Computer Science"": 7}",2026-06-09T20:41:28.672280
W2208042205,25,24,1,3,0.860203062804602,0.0,0.291666666666666,"{""Computer Science"": 7, ""Earth and Planetary Sciences"": 2, ""Engineering"": 15}",2026-06-09T20:41:28.672280
W3092695463,34,24,10,1,0.0,0.0,1.0,"{""Computer Science"": 24}",2026-06-09T20:41:28.672280
W4287280388,0,0,0,0,,,,{},2026-06-09T20:41:28.672280
W4286980818,0,0,0,0,,,,{},2026-06-09T20:41:28.672280
W3139073816,7,6,1,2,0.450561208866304,0.16666666666666602,0.833333333333333,"{""Computer Science"": 5, ""Economics, Econometrics and Finance"": 1}",2026-06-09T20:41:28.672280
W3211925348,24,18,6,2,0.529706199057654,0.22222222222222202,0.777777777777777,"{""Computer Science"": 14, ""Decision Sciences"": 4}",2026-06-09T20:41:28.672280
W4287121462,0,0,0,0,,,,{},2026-06-09T20:41:28.672280
W3139640981,16,15,1,3,0.48509409130221104,0.0,0.866666666666666,"{""Computer Science"": 13, ""Environmental Science"": 1, ""Mathematics"": 1}",2026-06-09T20:41:28.672280
W3212795932,21,15,6,3,0.6277052571971501,0.0,0.8,"{""Biochemistry, Genetics and Molecular Biology"": 1, ""Computer Science"": 12, ""Engineering"": 2}",2026-06-09T20:41:28.672280
W3182862761,33,25,8,3,0.334221146213382,0.04,0.92,"{""Computer Science"": 23, ""Neuroscience"": 1, ""Psychology"": 1}",2026-06-09T20:41:28.672280
W3207906021,15,13,2,1,0.0,0.0,1.0,"{""Computer Science"": 13}",2026-06-09T20:41:28.672280
W4226420072,0,0,0,0,,,,{},2026-06-09T20:41:28.672280
W3166065937,37,29,8,1,0.0,0.0,1.0,"{""Computer Science"": 29}",2026-06-09T20:41:28.672280
W4200633606,0,0,0,0,,,,{},2026-06-09T20:41:28.672280
W3005619864,21,19,2,1,0.0,0.0,1.0,"{""Computer Science"": 19}",2026-06-09T20:41:28.673348
W3159314786,30,26,4,2,0.27118937304184404,0.07692307692307601,0.923076923076923,"{""Computer Science"": 24, ""Social Sciences"": 2}",2026-06-09T20:41:28.673348
W4297798558,0,0,0,0,,,,{},2026-06-09T20:41:28.673348
W4285715051,0,0,0,0,,,,{},2026-06-09T20:41:28.673348
W4225884612,0,0,0,0,,,,{},2026-06-09T20:41:28.673348
W4287248712,0,0,0,0,,,,{},2026-06-09T20:41:28.673348
W4394671856,0,0,0,0,,,,{},2026-06-09T20:41:28.673348
W3046613688,39,35,4,3,0.481602378793864,0.114285714285714,0.8571428571428571,"{""Computer Science"": 30, ""Medicine"": 1, ""Social Sciences"": 4}",2026-06-09T20:41:28.673348
W2981750502,23,23,0,2,0.17884491271684702,0.0,0.043478260869565,"{""Computer Science"": 1, ""Engineering"": 22}",2026-06-09T20:41:28.673348
W3129143847,25,22,3,1,0.0,0.0,1.0,"{""Computer Science"": 22}",2026-06-09T20:41:28.673348
W3202017828,30,23,7,1,0.0,0.0,1.0,"{""Computer Science"": 23}",2026-06-09T20:41:28.673348
W3212869450,42,29,13,2,0.149994923610415,0.0,0.96551724137931,"{""Computer Science"": 28, ""Neuroscience"": 1}",2026-06-09T20:41:28.673348
W3153690224,27,23,4,2,0.17884491271684702,0.0,0.956521739130434,"{""Biochemistry, Genetics and Molecular Biology"": 1, ""Computer Science"": 22}",2026-06-09T20:41:28.673348
W3083811308,36,29,7,2,0.149994923610415,0.034482758620689,0.96551724137931,"{""Arts and Humanities"": 1, ""Computer Science"": 28}",2026-06-09T20:41:28.673348
W2578448763,13,13,0,2,0.42932302193061606,0.0,0.846153846153846,"{""Computer Science"": 11, ""Mathematics"": 2}",2026-06-09T20:41:28.673348
W4287029888,0,0,0,0,,,,{},2026-06-09T20:41:28.673348
W3206548307,28,23,5,1,0.0,0.0,1.0,"{""Computer Science"": 23}",2026-06-09T20:41:28.673348
W2768459226,25,23,2,2,0.38721237518636004,0.0,0.8695652173913041,"{""Computer Science"": 20, ""Engineering"": 3}",2026-06-09T20:41:28.673348
W4287126870,0,0,0,0,,,,{},2026-06-09T20:41:28.673348
W3213545804,25,18,7,1,0.0,0.0,1.0,"{""Computer Science"": 18}",2026-06-09T20:41:28.673348
W4200629406,0,0,0,0,,,,{},2026-06-09T20:41:28.673348
W3213048017,10,7,3,3,0.9556998911125341,0.14285714285714202,0.5714285714285711,"{""Biochemistry, Genetics and Molecular Biology"": 2, ""Computer Science"": 4, ""Psychology"": 1}",2026-06-09T20:41:28.673348
W4225741323,0,0,0,0,,,,{},2026-06-09T20:41:28.673348
W4302760543,0,0,0,0,,,,{},2026-06-09T20:41:28.673348
W3038168114,15,15,0,1,0.0,0.0,1.0,"{""Computer Science"": 15}",2026-06-09T20:41:28.673348
W3156566911,67,54,13,2,0.092216057337191,0.018518518518518,0.9814814814814811,"{""Computer Science"": 53, ""Psychology"": 1}",2026-06-09T20:41:28.673348
W2971351767,23,15,8,1,0.0,0.0,1.0,"{""Computer Science"": 15}",2026-06-09T20:41:28.673348
W4287774598,0,0,0,0,,,,{},2026-06-09T20:41:28.673348
W3204098242,0,0,0,0,,,,{},2026-06-09T20:41:28.673348
W4287644031,0,0,0,0,,,,{},2026-06-09T20:41:28.673348
W2950430957,34,28,6,2,0.46922034844159805,0.17857142857142802,0.8214285714285711,"{""Computer Science"": 23, ""Decision Sciences"": 5}",2026-06-09T20:41:28.674371
W4287111067,0,0,0,0,,,,{},2026-06-09T20:41:28.674371
W4286963591,0,0,0,0,,,,{},2026-06-09T20:41:28.674371
W4287231471,0,0,0,0,,,,{},2026-06-09T20:41:28.674371
W2896158869,16,16,0,1,0.0,0.0,1.0,"{""Computer Science"": 16}",2026-06-09T20:41:28.674371
W3213252810,16,15,1,2,0.24493002679463502,0.0,0.9333333333333331,"{""Computer Science"": 14, ""Engineering"": 1}",2026-06-09T20:41:28.674371
W3201675519,0,0,0,0,,,,{},2026-06-09T20:41:28.674371
W4287126795,0,0,0,0,,,,{},2026-06-09T20:41:28.674371
W2913619301,9,9,0,2,0.686961576597323,0.0,0.44444444444444403,"{""Computer Science"": 4, ""Engineering"": 5}",2026-06-09T20:41:28.674371
W3021414374,13,10,3,1,0.0,0.0,1.0,"{""Computer Science"": 10}",2026-06-09T20:41:28.674371
W4226174353,0,0,0,0,,,,{},2026-06-09T20:41:28.674371
W3080406439,31,25,6,2,0.16794414773417302,0.0,0.96,"{""Biochemistry, Genetics and Molecular Biology"": 1, ""Computer Science"": 24}",2026-06-09T20:41:28.674371
W3197952002,25,22,3,1,0.0,0.0,1.0,"{""Computer Science"": 22}",2026-06-09T20:41:28.674371
W3177233127,30,23,7,4,0.9624562167796421,0.0,0.565217391304347,"{""Biochemistry, Genetics and Molecular Biology"": 1, ""Computer Science"": 13, ""Engineering"": 8, ""Physics and Astronomy"": 1}",2026-06-09T20:41:28.674371
W4287686823,0,0,0,0,,,,{},2026-06-09T20:41:28.674371
W3215885530,24,18,6,1,0.0,0.0,1.0,"{""Computer Science"": 18}",2026-06-09T20:41:28.674371
W4287231390,0,0,0,0,,,,{},2026-06-09T20:41:28.674371
W3013520900,14,13,1,1,0.0,0.0,0.0,"{""Engineering"": 13}",2026-06-09T20:41:28.674371
W4287163469,0,0,0,0,,,,{},2026-06-09T20:41:28.674371
W3174864476,5,4,1,1,0.0,0.0,1.0,"{""Computer Science"": 4}",2026-06-09T20:41:28.674371
W4287126943,0,0,0,0,,,,{},2026-06-09T20:41:28.674371
W3035140217,0,0,0,0,,,,{},2026-06-09T20:41:28.674371
W4287650533,0,0,0,0,,,,{},2026-06-09T20:41:28.674371
W4226371349,0,0,0,0,,,,{},2026-06-09T20:41:28.674371
W3159940547,26,26,0,1,0.0,0.0,1.0,"{""Computer Science"": 26}",2026-06-09T20:41:28.674371
W3203371361,0,0,0,0,,,,{},2026-06-09T20:41:28.674371
W4287027204,0,0,0,0,,,,{},2026-06-09T20:41:28.674371
W3093417783,34,32,2,3,0.370802358089487,0.0,0.9062500000000001,"{""Chemistry"": 1, ""Computer Science"": 29, ""Engineering"": 2}",2026-06-09T20:41:28.674371
W3024972628,32,30,2,2,0.146144746008563,0.033333333333333,0.9666666666666661,"{""Computer Science"": 29, ""Economics, Econometrics and Finance"": 1}",2026-06-09T20:41:28.674371
W4309426856,0,0,0,0,,,,{},2026-06-09T20:41:28.674371
W2982432481,11,11,0,5,1.468139939016208,0.0,0.36363636363636304,"{""Biochemistry, Genetics and Molecular Biology"": 1, ""Computer Science"": 4, ""Engineering"": 1, ""Health Professions"": 2, ""Medicine"": 3}",2026-06-09T20:41:28.674371
W4311113357,0,0,0,0,,,,{},2026-06-09T20:41:28.674371
W3093214733,41,34,7,2,0.22371807606583302,0.0,0.9411764705882351,"{""Biochemistry, Genetics and Molecular Biology"": 2, ""Computer Science"": 32}",2026-06-09T20:41:28.674371
W4288065829,0,0,0,0,,,,{},2026-06-09T20:41:28.674371
W4226390235,0,0,0,0,,,,{},2026-06-09T20:41:36.248072
W2760787585,29,25,4,3,0.44330669146808704,0.0,0.88,"{""Computer Science"": 22, ""Engineering"": 2, ""Mathematics"": 1}",2026-06-09T20:41:36.248072
W3198888191,45,38,7,2,0.680629487891663,0.0,0.421052631578947,"{""Computer Science"": 16, ""Medicine"": 22}",2026-06-09T20:41:36.249398
W3212553817,32,30,2,1,0.0,0.0,1.0,"{""Computer Science"": 30}",2026-06-09T20:41:36.249398
W2988096499,47,40,7,3,0.23317260237386903,0.025,0.9500000000000001,"{""Computer Science"": 38, ""Neuroscience"": 1, ""Social Sciences"": 1}",2026-06-09T20:41:36.249398
W2890417672,20,19,1,1,0.0,0.0,1.0,"{""Computer Science"": 19}",2026-06-09T20:41:36.249398
W4310916294,0,0,0,0,,,,{},2026-06-09T20:41:36.249398
W4296259760,0,0,0,0,,,,{},2026-06-09T20:41:36.249398
W4290741693,0,0,0,0,,,,{},2026-06-09T20:41:36.249398
W4289440730,0,0,0,0,,,,{},2026-06-09T20:41:36.249398
W3172547746,23,13,10,1,0.0,0.0,1.0,"{""Computer Science"": 13}",2026-06-09T20:41:36.249398
W3190138501,44,38,6,2,0.680629487891663,0.421052631578947,0.5789473684210521,"{""Computer Science"": 22, ""Psychology"": 16}",2026-06-09T20:41:36.249398
W4287828931,0,0,0,0,,,,{},2026-06-09T20:41:36.249398
W3163183560,26,22,4,2,0.304636097349238,0.0,0.9090909090909091,"{""Computer Science"": 20, ""Engineering"": 2}",2026-06-09T20:41:36.249398
W2750943635,0,0,0,0,,,,{},2026-06-09T20:41:36.249398
W4286893532,0,0,0,0,,,,{},2026-06-09T20:41:36.249398
W2763384403,22,19,3,1,0.0,0.0,1.0,"{""Computer Science"": 19}",2026-06-09T20:41:36.249398
W3020639106,8,8,0,2,0.37677016125643603,0.0,0.875,"{""Computer Science"": 7, ""Engineering"": 1}",2026-06-09T20:41:36.249398
W2981611959,18,17,1,2,0.22371807606583302,0.058823529411764004,0.9411764705882351,"{""Computer Science"": 16, ""Decision Sciences"": 1}",2026-06-09T20:41:36.249398
W3034554327,32,28,4,2,0.154076103671029,0.035714285714285005,0.9642857142857141,"{""Computer Science"": 27, ""Social Sciences"": 1}",2026-06-09T20:41:36.249398
W4287631727,0,0,0,0,,,,{},2026-06-09T20:41:36.249398
W4285762911,0,0,0,0,,,,{},2026-06-09T20:41:36.249398
W4225576515,0,0,0,0,,,,{},2026-06-09T20:41:36.249398
W2967646119,13,12,1,1,0.0,0.0,1.0,"{""Computer Science"": 12}",2026-06-09T20:41:36.249398
W4226257565,0,0,0,0,,,,{},2026-06-09T20:41:36.249398
W3150488743,70,52,18,1,0.0,0.0,1.0,"{""Computer Science"": 52}",2026-06-09T20:41:36.249398
W4226369981,0,0,0,0,,,,{},2026-06-09T20:41:36.249398
W4286972910,0,0,0,0,,,,{},2026-06-09T20:41:36.249398
W4287114819,0,0,0,0,,,,{},2026-06-09T20:41:36.249398
W4288263702,0,0,0,0,,,,{},2026-06-09T20:41:36.249398
W4287264459,0,0,0,0,,,,{},2026-06-09T20:41:36.249398
W3213111926,30,27,3,1,0.0,0.0,1.0,"{""Computer Science"": 27}",2026-06-09T20:41:36.249398
W4287201831,0,0,0,0,,,,{},2026-06-09T20:41:36.249398
W4226209322,0,0,0,0,,,,{},2026-06-09T20:41:36.249398
W3211996088,47,38,9,4,0.362923471512452,0.0,0.9210526315789471,"{""Computer Science"": 35, ""Engineering"": 1, ""Mathematics"": 1, ""Medicine"": 1}",2026-06-09T20:41:36.250394
W4287062685,0,0,0,0,,,,{},2026-06-09T20:41:36.250394
W3017021593,39,36,3,4,0.892800733252443,0.055555555555555004,0.194444444444444,"{""Biochemistry, Genetics and Molecular Biology"": 2, ""Computer Science"": 7, ""Decision Sciences"": 2, ""Engineering"": 25}",2026-06-09T20:41:36.250394
W3176516965,0,0,0,0,,,,{},2026-06-09T20:41:36.250394
W3205516518,15,15,0,5,1.169992996966856,0.066666666666666,0.2,"{""Computer Science"": 3, ""Decision Sciences"": 1, ""Energy"": 1, ""Engineering"": 9, ""Mathematics"": 1}",2026-06-09T20:41:36.250394
W3214444127,60,55,5,4,0.5903269239033241,0.16363636363636302,0.818181818181818,"{""Arts and Humanities"": 8, ""Computer Science"": 45, ""Dentistry"": 1, ""Social Sciences"": 1}",2026-06-09T20:41:36.250394
W4288283112,0,0,0,0,,,,{},2026-06-09T20:41:36.250394
W4287815857,0,0,0,0,,,,{},2026-06-09T20:41:36.250394
W3210706875,11,11,0,1,0.0,0.0,1.0,"{""Computer Science"": 11}",2026-06-09T20:41:36.250394
W4226380322,0,0,0,0,,,,{},2026-06-09T20:41:36.250394
W2996407212,4,4,0,1,0.0,0.0,1.0,"{""Computer Science"": 4}",2026-06-09T20:41:36.250394
W4288410198,0,0,0,0,,,,{},2026-06-09T20:41:36.250394
W4286911824,0,0,0,0,,,,{},2026-06-09T20:41:36.250394
W4226115594,0,0,0,0,,,,{},2026-06-09T20:41:36.250394
W4310537121,0,0,0,0,,,,{},2026-06-09T20:41:36.250394
W3206129656,4,4,0,2,0.5623351446188081,0.0,0.75,"{""Computer Science"": 3, ""Neuroscience"": 1}",2026-06-09T20:41:36.250394
W3084925952,11,10,1,2,0.32508297339144804,0.0,0.9,"{""Computer Science"": 9, ""Physics and Astronomy"": 1}",2026-06-09T20:41:36.250394
W4286978558,0,0,0,0,,,,{},2026-06-09T20:41:36.250394
W3206549124,0,0,0,0,,,,{},2026-06-09T20:41:36.250394
W4297836656,0,0,0,0,,,,{},2026-06-09T20:41:36.250394
W3211337082,29,28,1,1,0.0,0.0,1.0,"{""Computer Science"": 28}",2026-06-09T20:41:36.250394
W3091985378,33,26,7,2,0.6172417697303411,0.0,0.6923076923076921,"{""Computer Science"": 18, ""Engineering"": 8}",2026-06-09T20:41:36.250394
W3009670124,8,8,0,1,0.0,0.0,1.0,"{""Computer Science"": 8}",2026-06-09T20:41:36.250394
W3109588518,45,39,6,4,0.6979900437385731,0.025641025641025002,0.769230769230769,"{""Computer Science"": 30, ""Earth and Planetary Sciences"": 1, ""Engineering"": 7, ""Psychology"": 1}",2026-06-09T20:41:36.250394
W4287029592,0,0,0,0,,,,{},2026-06-09T20:41:36.250394
W4286981502,0,0,0,0,,,,{},2026-06-09T20:41:36.250394
W3108044692,11,11,0,1,0.0,0.0,0.0,"{""Engineering"": 11}",2026-06-09T20:41:36.250394
W3093417876,32,30,2,1,0.0,0.0,1.0,"{""Computer Science"": 30}",2026-06-09T20:41:36.250394
W3172979332,37,31,6,5,1.217294633583781,0.0,0.5483870967741931,"{""Biochemistry, Genetics and Molecular Biology"": 1, ""Computer Science"": 17, ""Engineering"": 4, ""Mathematics"": 7, ""Physics and Astronomy"": 2}",2026-06-09T20:41:36.250394
W4286982075,0,0,0,0,,,,{},2026-06-09T20:41:36.250394
W2767080584,3,3,0,1,0.0,0.0,0.0,"{""Engineering"": 3}",2026-06-09T20:41:36.250394
W4285719994,0,0,0,0,,,,{},2026-06-09T20:41:36.250394
W3209881378,11,11,0,2,0.304636097349238,0.0,0.9090909090909091,"{""Computer Science"": 10, ""Engineering"": 1}",2026-06-09T20:41:36.250394
W2953213143,8,8,0,3,0.9743147528693491,0.125,0.5,"{""Computer Science"": 4, ""Decision Sciences"": 1, ""Engineering"": 3}",2026-06-09T20:41:36.250394
W4300485503,0,0,0,0,,,,{},2026-06-09T20:41:36.250394
W3214316918,46,38,8,2,0.12169240267806102,0.026315789473684,0.973684210526315,"{""Computer Science"": 37, ""Social Sciences"": 1}",2026-06-09T20:41:36.250394
W4287111800,0,0,0,0,,,,{},2026-06-09T20:41:36.250394
W4297660618,0,0,0,0,,,,{},2026-06-09T20:41:36.250394
W4300537895,0,0,0,0,,,,{},2026-06-09T20:41:36.250394
W4287368503,0,0,0,0,,,,{},2026-06-09T20:41:36.250394
W3174560104,0,0,0,0,,,,{},2026-06-09T20:41:36.250394
W4286909771,0,0,0,0,,,,{},2026-06-09T20:41:36.250394
W4303470555,0,0,0,0,,,,{},2026-06-09T20:41:36.250394
W3092270657,37,33,4,2,0.6890092384766581,0.0,0.5454545454545451,"{""Computer Science"": 18, ""Medicine"": 15}",2026-06-09T20:41:36.251391
W4286902684,0,0,0,0,,,,{},2026-06-09T20:41:36.251391
W4310748691,0,0,0,0,,,,{},2026-06-09T20:41:36.251391
W3205253920,17,15,2,3,0.48509409130221104,0.066666666666666,0.866666666666666,"{""Computer Science"": 13, ""Neuroscience"": 1, ""Psychology"": 1}",2026-06-09T20:41:36.251391
W3206766216,0,0,0,0,,,,{},2026-06-09T20:41:36.251391
W4287669481,0,0,0,0,,,,{},2026-06-09T20:41:36.251391
W4310265362,0,0,0,0,,,,{},2026-06-09T20:41:36.251391
W4226159387,0,0,0,0,,,,{},2026-06-09T20:41:36.251391
W3164476250,30,27,3,2,0.15841057013179002,0.037037037037037,0.962962962962962,"{""Computer Science"": 26, ""Decision Sciences"": 1}",2026-06-09T20:41:36.251391
W3209610265,32,29,3,3,0.29875805818934004,0.0,0.9310344827586201,"{""Computer Science"": 27, ""Mathematics"": 1, ""Physics and Astronomy"": 1}",2026-06-09T20:41:36.251391
W3205452133,17,14,3,2,0.257318640543831,0.0,0.928571428571428,"{""Biochemistry, Genetics and Molecular Biology"": 1, ""Computer Science"": 13}",2026-06-09T20:41:36.251391
W4303859932,0,0,0,0,,,,{},2026-06-09T20:41:36.251391
W3104061043,5,5,0,3,1.054920167986144,0.2,0.4,"{""Computer Science"": 2, ""Decision Sciences"": 1, ""Engineering"": 2}",2026-06-09T20:41:36.251391
W3202250102,0,0,0,0,,,,{},2026-06-09T20:41:36.251391
W2781747000,0,0,0,0,,,,{},2026-06-09T20:41:36.251391
W4299509546,0,0,0,0,,,,{},2026-06-09T20:41:36.251391
W4226205214,0,0,0,0,,,,{},2026-06-09T20:41:36.251391
W3204233172,38,34,4,5,0.613481894300642,0.08823529411764701,0.8529411764705881,"{""Computer Science"": 29, ""Decision Sciences"": 1, ""Economics, Econometrics and Finance"": 1, ""Mathematics"": 2, ""Psychology"": 1}",2026-06-09T20:41:36.251391
