work_id,resolved_work_id,status,error_stage,error_detail,reference_count_total,reference_count_with_primary_topic,reference_count_missing_primary_topic,reference_count_unresolved,reference_topic_coverage,reference_field_diversity,reference_entropy,hss_reference_share,cs_core_reference_share,processed_at_utc
W2765526728,,OK,,,23,22,1,,,3,0.36764947740014225,0.045454545454545456,0.9090909090909091,2026-06-09T20:36:08.920335
W2991133107,,OK,,,59,54,5,,,6,0.7578301209062737,0.018518518518518517,0.8148148148148148,2026-06-09T20:36:08.920335
W2609237822,,OK,,,43,39,4,,,2,0.11924692639624491,0.0,0.9743589743589743,2026-06-09T20:36:08.920335
W2897438283,,OK,,,20,19,1,,,3,0.5366645624845252,0.10526315789473684,0.8421052631578947,2026-06-09T20:36:08.920335
W2979843248,,OK,,,40,36,4,,,2,0.12693054534140227,0.0,0.9722222222222222,2026-06-09T20:36:08.920335
W2974690948,,OK,,,41,39,2,,,2,0.20227300179743635,0.0,0.9487179487179487,2026-06-09T20:36:08.921358
W3092852584,,OK,,,70,55,15,,,2,0.09087612133300153,0.0,0.9818181818181818,2026-06-09T20:36:08.921358
W4287197501,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:08.921358
W2973345889,,OK,,,46,43,3,,,4,0.9410697399383497,0.0,0.4418604651162791,2026-06-09T20:36:08.921358
W3012906818,,OK,,,50,45,5,,,3,0.7181575105596913,0.0,0.6666666666666666,2026-06-09T20:36:08.921358
W3129876751,,OK,,,17,17,0,,,2,0.6774944044487072,0.0,0.4117647058823529,2026-06-09T20:36:08.921358
W3034667906,,OK,,,84,71,13,,,7,0.6976743322146953,0.028169014084507043,0.8450704225352113,2026-06-09T20:36:08.921358
W4298017177,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:08.921358
W2951329828,,OK,,,40,36,4,,,2,0.2868359830561607,0.08333333333333333,0.9166666666666666,2026-06-09T20:36:08.921358
W4226444335,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:08.921358
W2980396061,,OK,,,23,20,3,,,3,0.39439769144744274,0.0,0.9,2026-06-09T20:36:08.921358
W3159248035,,OK,,,25,20,5,,,6,1.4717037295887678,0.4,0.5,2026-06-09T20:36:08.921358
W2945478251,,OK,,,58,54,4,,,7,1.600566247128148,0.0,0.3888888888888889,2026-06-09T20:36:08.921358
W2971001037,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:08.921358
W2782608591,,OK,,,29,22,7,,,2,0.47413931305783735,0.0,0.8181818181818182,2026-06-09T20:36:08.921358
W3158763510,,OK,,,43,40,3,,,2,0.11690684913753106,0.0,0.975,2026-06-09T20:36:08.922354
W2950874967,,OK,,,27,24,3,,,1,0.0,0.0,1.0,2026-06-09T20:36:08.922354
W4295190891,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:08.922354
W3085104073,,OK,,,34,26,8,,,1,0.0,0.0,1.0,2026-06-09T20:36:08.922354
W3178675171,,OK,,,9,9,0,,,2,0.34883209584303193,0.1111111111111111,0.8888888888888888,2026-06-09T20:36:08.922354
W3180170123,,OK,,,13,13,0,,,2,0.666278442414676,0.6153846153846154,0.38461538461538464,2026-06-09T20:36:08.922354
W2971915452,,OK,,,29,28,1,,,2,0.15407610367102942,0.0,0.9642857142857143,2026-06-09T20:36:08.922354
W3184076000,,OK,,,12,10,2,,,1,0.0,0.0,1.0,2026-06-09T20:36:08.922354
W3155731499,,OK,,,10,10,0,,,2,0.3250829733914482,0.0,0.9,2026-06-09T20:36:08.922354
W3152530645,,OK,,,26,26,0,,,3,0.32450838693107065,0.07692307692307693,0.9230769230769231,2026-06-09T20:36:08.922354
W3020954686,,OK,,,43,41,2,,,4,0.5930001789208935,0.0,0.12195121951219512,2026-06-09T20:36:08.922354
W2990810070,,OK,,,45,40,5,,,3,0.38131648785332906,0.0,0.9,2026-06-09T20:36:08.922354
W4297070202,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:08.922354
W3202921520,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:08.922354
W3163508711,,OK,,,24,24,0,,,2,0.1732052067491771,0.0,0.9583333333333334,2026-06-09T20:36:08.922354
W3022811444,,OK,,,18,16,2,,,5,0.908908734898781,0.0,0.75,2026-06-09T20:36:08.922354
W3015487035,,OK,,,20,19,1,,,2,0.20619205063323187,0.0,0.9473684210526315,2026-06-09T20:36:08.922354
W4289361963,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:08.922354
W3092180782,,OK,,,52,49,3,,,2,0.09962338946616205,0.02040816326530612,0.9795918367346939,2026-06-09T20:36:08.922354
W2951068576,,OK,,,23,22,1,,,2,0.47413931305783735,0.0,0.8181818181818182,2026-06-09T20:36:08.922354
W3198594646,,OK,,,41,37,4,,,1,0.0,0.0,1.0,2026-06-09T20:36:08.922354
W4287628186,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:08.922354
W2990962279,,OK,,,22,19,3,,,1,0.0,0.0,1.0,2026-06-09T20:36:08.923351
W3178702488,,OK,,,31,27,4,,,2,0.4791656239282754,0.0,0.8148148148148148,2026-06-09T20:36:08.923351
W3160339934,,OK,,,25,23,2,,,2,0.2954391918721161,0.0,0.9130434782608695,2026-06-09T20:36:08.923351
W3203519661,,OK,,,66,56,10,,,4,0.33158440988954,0.0,0.9285714285714286,2026-06-09T20:36:08.923351
W3095952367,,OK,,,62,57,5,,,3,0.34112406062904516,0.0,0.07017543859649122,2026-06-09T20:36:08.923351
W2787442509,,OK,,,26,25,1,,,2,0.167944147734173,0.04,0.96,2026-06-09T20:36:08.923351
W3165221785,,OK,,,44,36,8,,,3,0.2530673318741798,0.027777777777777776,0.9444444444444444,2026-06-09T20:36:08.923351
W2949135528,,OK,,,19,16,3,,,1,0.0,0.0,1.0,2026-06-09T20:36:08.923351
W3104220704,,OK,,,57,52,5,,,2,0.09503011725564635,0.019230769230769232,0.9807692307692307,2026-06-09T20:36:08.923351
W2103033569,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:08.923351
W2971296616,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:08.923351
W4286411622,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:08.923351
W2945007972,,OK,,,51,50,1,,,2,0.6802920001921535,0.0,0.42,2026-06-09T20:36:08.923351
W3005397030,,OK,,,17,17,0,,,1,0.0,0.0,1.0,2026-06-09T20:36:08.923351
W2948364770,,OK,,,8,7,1,,,3,0.9556998911125343,0.0,0.5714285714285714,2026-06-09T20:36:08.923351
W4394661832,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:08.923351
W2945648280,,OK,,,40,37,3,,,3,0.24775082745153582,0.02702702702702703,0.9459459459459459,2026-06-09T20:36:08.923351
W4297074922,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:08.923351
W2990036335,,OK,,,48,41,7,,,2,0.11466528220290656,0.0,0.975609756097561,2026-06-09T20:36:08.924347
W3213004660,,OK,,,65,62,3,,,6,0.7363736141292876,0.0,0.8225806451612904,2026-06-09T20:36:08.924347
W3162732275,,OK,,,7,7,0,,,3,0.9556998911125343,0.0,0.2857142857142857,2026-06-09T20:36:08.924347
W4287025848,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:08.924347
W4289543859,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:08.924347
W4367603891,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:08.924347
W2989687694,,OK,,,20,20,0,,,1,0.0,0.0,1.0,2026-06-09T20:36:08.924347
W2974320631,,OK,,,51,49,2,,,2,0.09962338946616205,0.0,0.9795918367346939,2026-06-09T20:36:08.924347
W4306676570,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:08.924347
W4225905784,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:08.924347
W2967147816,,OK,,,50,46,4,,,2,0.10473243910508653,0.0,0.9782608695652174,2026-06-09T20:36:08.924347
W4226467531,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:08.924347
W2942622058,,OK,,,34,32,2,,,1,0.0,0.0,1.0,2026-06-09T20:36:08.924347
W2952651914,,OK,,,33,31,2,,,3,0.28393626675586414,0.0,0.9354838709677419,2026-06-09T20:36:08.924347
W3138749452,,OK,,,22,20,2,,,3,0.6128694524619496,0.05,0.15,2026-06-09T20:36:08.924347
W3106764015,,OK,,,48,45,3,,,2,0.10656595882801999,0.0,0.0,2026-06-09T20:36:08.924347
W3176406056,,OK,,,23,22,1,,,1,0.0,0.0,1.0,2026-06-09T20:36:08.924347
W3127620960,,OK,,,26,23,3,,,2,0.17884491271684755,0.0,0.9565217391304348,2026-06-09T20:36:08.924347
W4286984878,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:08.924347
W2976394881,,OK,,,28,25,3,,,1,0.0,0.0,1.0,2026-06-09T20:36:08.924347
W4226145501,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:08.924347
W2808415800,,OK,,,18,17,1,,,2,0.22371807606583377,0.0,0.9411764705882353,2026-06-09T20:36:08.924347
W2775046269,,OK,,,22,21,1,,,2,0.19144408195771734,0.0,0.047619047619047616,2026-06-09T20:36:08.925344
W4389058159,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:08.925344
W3034611830,,OK,,,44,42,2,,,1,0.0,0.0,1.0,2026-06-09T20:36:08.925344
W3197741062,,OK,,,45,37,8,,,1,0.0,0.0,1.0,2026-06-09T20:36:18.754828
W3133931783,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:18.754828
W4200630141,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:18.754828
W3133437705,,OK,,,15,13,2,,,1,0.0,0.0,1.0,2026-06-09T20:36:18.754828
W4226283508,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:18.754828
W4288309422,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:18.754828
W2885961143,,OK,,,21,20,1,,,1,0.0,0.0,1.0,2026-06-09T20:36:18.754828
W3036856517,,OK,,,36,35,1,,,4,0.47420812719914446,0.05714285714285714,0.8857142857142857,2026-06-09T20:36:18.754828
W2906335739,,OK,,,68,63,5,,,5,1.1621343846960588,0.0,0.5873015873015873,2026-06-09T20:36:18.754828
W2743833171,,OK,,,19,19,0,,,4,1.090867278573495,0.5789473684210527,0.15789473684210525,2026-06-09T20:36:18.754828
W3122836184,,OK,,,76,58,18,,,2,0.08709952319177525,0.0,0.9827586206896551,2026-06-09T20:36:18.754828
W3217601980,,OK,,,31,28,3,,,1,0.0,0.0,1.0,2026-06-09T20:36:18.754828
W2735060446,,OK,,,43,40,3,,,4,0.9468123263852294,0.025,0.525,2026-06-09T20:36:18.754828
W2898557282,,OK,,,15,14,1,,,4,1.254041901733449,0.2857142857142857,0.35714285714285715,2026-06-09T20:36:18.754828
W3164607503,,OK,,,19,17,2,,,3,0.5783252866601273,0.0,0.8235294117647058,2026-06-09T20:36:18.754828
W3046041674,,OK,,,49,39,10,,,1,0.0,0.0,1.0,2026-06-09T20:36:18.754828
W3159401799,,OK,,,17,16,1,,,2,0.2337916587064593,0.0625,0.9375,2026-06-09T20:36:18.754828
W3093403769,,OK,,,38,33,5,,,1,0.0,0.0,1.0,2026-06-09T20:36:18.754828
W3037802571,,OK,,,26,25,1,,,2,0.167944147734173,0.0,0.96,2026-06-09T20:36:18.754828
W3176702312,,OK,,,27,26,1,,,4,0.48439011623800354,0.0,0.8846153846153846,2026-06-09T20:36:18.755828
W3014688942,,OK,,,20,19,1,,,2,0.6236548495681085,0.0,0.6842105263157895,2026-06-09T20:36:18.755828
W3173983725,,OK,,,12,11,1,,,4,1.162225544921092,0.5454545454545454,0.36363636363636365,2026-06-09T20:36:18.755828
W3213398289,,OK,,,25,22,3,,,1,0.0,0.0,1.0,2026-06-09T20:36:18.755828
W4295161116,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:18.755828
W3087745341,,OK,,,46,41,5,,,1,0.0,0.0,1.0,2026-06-09T20:36:18.755828
W2938351830,,OK,,,20,18,2,,,2,0.6682484776645385,0.3888888888888889,0.6111111111111112,2026-06-09T20:36:18.755828
W2942900140,,OK,,,68,67,1,,,6,1.3326780666366433,0.0,0.16417910447761194,2026-06-09T20:36:18.755828
W4385766797,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:18.755828
W3104357923,,OK,,,18,18,0,,,3,0.8277381569989198,0.05555555555555555,0.6111111111111112,2026-06-09T20:36:18.755828
W3144213858,,OK,,,17,15,2,,,2,0.5799151714181009,0.7333333333333333,0.26666666666666666,2026-06-09T20:36:18.755828
W3117966931,,OK,,,27,25,2,,,2,0.439669879401343,0.0,0.84,2026-06-09T20:36:18.755828
W4308900254,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:18.755828
W3131692382,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:18.755828
W2798539546,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:18.755828
W2912795128,,OK,,,25,25,0,,,5,0.6614769771805253,0.12,0.84,2026-06-09T20:36:18.755828
W3160118642,,OK,,,34,26,8,,,2,0.16302362949436594,0.0,0.9615384615384616,2026-06-09T20:36:18.755828
W3167677909,,OK,,,57,38,19,,,2,0.12169240267806193,0.0,0.9736842105263158,2026-06-09T20:36:18.755828
W2736690209,,OK,,,3,3,0,,,1,0.0,0.0,1.0,2026-06-09T20:36:18.755828
W3200185250,,OK,,,55,48,7,,,2,0.10126481756679193,0.020833333333333332,0.9791666666666666,2026-06-09T20:36:18.755828
W2936824929,,OK,,,46,36,10,,,3,0.6134329015590849,0.0,0.7777777777777778,2026-06-09T20:36:18.755828
W2617530178,,OK,,,10,10,0,,,3,0.8018185525433372,0.1,0.2,2026-06-09T20:36:18.755828
W4310813325,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:18.755828
W2966829264,,OK,,,46,43,3,,,4,0.8790076314028548,0.0,0.11627906976744186,2026-06-09T20:36:18.756842
W4309950855,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:18.756842
W2776649609,,OK,,,18,15,3,,,1,0.0,0.0,1.0,2026-06-09T20:36:18.756842
W2904007363,,OK,,,3,3,0,,,2,0.6365141682948128,0.0,0.6666666666666666,2026-06-09T20:36:18.756842
W4292451539,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:18.756842
W2902517736,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:18.756842
W3181888841,,OK,,,24,24,0,,,2,0.1732052067491771,0.0,0.9583333333333334,2026-06-09T20:36:18.756842
W2951392554,,OK,,,7,7,0,,,3,1.0789922078775833,0.0,0.42857142857142855,2026-06-09T20:36:18.756842
W2972926005,,OK,,,65,53,12,,,2,0.09359996324581574,0.018867924528301886,0.9811320754716981,2026-06-09T20:36:18.756842
W2949915105,,OK,,,38,34,4,,,3,0.35459882755264893,0.0,0.9117647058823529,2026-06-09T20:36:18.756842
W3019244889,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:18.756842
W4308291309,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:18.756842
W3209635361,,OK,,,13,12,1,,,2,0.5623351446188083,0.0,0.75,2026-06-09T20:36:18.756842
W2909869732,,OK,,,34,31,3,,,2,0.3179367802622418,0.0,0.9032258064516129,2026-06-09T20:36:18.756842
W2663271726,,OK,,,11,11,0,,,3,0.7595473914748635,0.0,0.18181818181818182,2026-06-09T20:36:18.756842
W2993866940,,OK,,,35,32,3,,,4,0.5067352576114266,0.0,0.875,2026-06-09T20:36:18.756842
W3217587896,,OK,,,22,20,2,,,3,0.6874357505033553,0.0,0.75,2026-06-09T20:36:18.756842
W3090142253,,OK,,,25,23,2,,,3,0.8378972277814775,0.0,0.5217391304347826,2026-06-09T20:36:18.756842
W2928477066,,OK,,,13,12,1,,,1,0.0,0.0,1.0,2026-06-09T20:36:18.756842
W3142143057,,OK,,,210,176,34,,,10,0.5139604998127718,0.045454545454545456,0.9034090909090909,2026-06-09T20:36:18.756842
W3202801213,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:18.756842
W3210388399,,OK,,,16,14,2,,,3,0.6559757323365467,0.0,0.7857142857142857,2026-06-09T20:36:18.757843
W2946943679,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:18.757843
W3181687592,,OK,,,9,9,0,,,4,1.1490596969706204,0.0,0.2222222222222222,2026-06-09T20:36:18.757843
W3022543146,,OK,,,49,44,5,,,4,0.462036427894158,0.022727272727272728,0.8863636363636364,2026-06-09T20:36:18.757843
W4288284066,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:18.757843
W4310981456,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:18.757843
W3009079801,,OK,,,24,23,1,,,1,0.0,0.0,1.0,2026-06-09T20:36:18.757843
W3152740160,,OK,,,60,46,14,,,3,0.20898174665423647,0.0,0.9565217391304348,2026-06-09T20:36:18.757843
W3094156724,,OK,,,21,17,4,,,2,0.22371807606583377,0.0,0.9411764705882353,2026-06-09T20:36:18.757843
W3016351129,,OK,,,18,17,1,,,4,1.0053874327555714,0.11764705882352941,0.29411764705882354,2026-06-09T20:36:18.757843
W4311659633,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:18.757843
W2811456079,,OK,,,20,19,1,,,2,0.20619205063323187,0.0,0.9473684210526315,2026-06-09T20:36:18.757843
W3006322493,,OK,,,56,46,10,,,5,0.691756621318513,0.021739130434782608,0.8260869565217391,2026-06-09T20:36:18.757843
W4286851275,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:18.757843
W4286962698,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:18.757843
W3185545236,,OK,,,24,22,2,,,7,1.6836060174144891,0.5909090909090909,0.3181818181818182,2026-06-09T20:36:18.757843
W3113406664,,OK,,,12,12,0,,,5,1.234267866079077,0.0,0.5833333333333334,2026-06-09T20:36:18.757843
W3139510151,,OK,,,29,20,9,,,1,0.0,0.0,1.0,2026-06-09T20:36:18.757843
W4226229755,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:18.757843
W3102873373,,OK,,,50,46,4,,,1,0.0,0.0,1.0,2026-06-09T20:36:18.757843
W4287549118,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:18.757843
W4301325741,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:18.757843
W3093768608,,OK,,,20,14,6,,,1,0.0,0.0,1.0,2026-06-09T20:36:18.757843
W3157218675,,OK,,,39,33,6,,,4,1.0541524094497838,0.030303030303030304,0.30303030303030304,2026-06-09T20:36:18.757843
W3208423312,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:18.757843
W3159288512,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:18.757843
W3207910848,,OK,,,25,24,1,,,3,0.5442837329694393,0.0,0.8333333333333334,2026-06-09T20:36:18.757843
W2992509777,,OK,,,52,46,6,,,2,0.10473243910508653,0.0,0.9782608695652174,2026-06-09T20:36:18.757843
W3184371383,,OK,,,17,16,1,,,2,0.2337916587064593,0.0,0.9375,2026-06-09T20:36:18.757843
W2971770018,,OK,,,31,26,5,,,1,0.0,0.0,1.0,2026-06-09T20:36:18.758853
W3171441177,,OK,,,35,32,3,,,5,1.077022248637498,0.40625,0.5625,2026-06-09T20:36:18.758853
W2809085012,,OK,,,57,47,10,,,1,0.0,0.0,1.0,2026-06-09T20:36:18.758853
W3163628932,,OK,,,20,20,0,,,2,0.42270908780599087,0.0,0.15,2026-06-09T20:36:18.758853
W3166703466,,OK,,,38,30,8,,,4,0.6089396320718438,0.13333333333333333,0.8333333333333334,2026-06-09T20:36:18.758853
W2754843079,,OK,,,16,16,0,,,1,0.0,0.0,1.0,2026-06-09T20:36:18.758853
W3158092676,,OK,,,34,30,4,,,4,0.8772186549892106,0.0,0.6333333333333333,2026-06-09T20:36:18.758853
W3081607678,,OK,,,19,18,1,,,1,0.0,0.0,1.0,2026-06-09T20:36:18.758853
W2804291605,,OK,,,7,7,0,,,1,0.0,0.0,1.0,2026-06-09T20:36:28.602867
W2948951909,,OK,,,24,20,4,,,4,0.8260651866153443,0.0,0.75,2026-06-09T20:36:28.602867
W2989853453,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:28.602867
W2952268773,,OK,,,44,40,4,,,2,0.11690684913753106,0.025,0.975,2026-06-09T20:36:28.602867
W4299805408,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:28.602867
W4286907210,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:28.602867
W2804479361,,OK,,,31,31,0,,,1,0.0,0.0,1.0,2026-06-09T20:36:28.603942
W4287764840,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:28.603942
W4289293986,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:28.603942
W3094003880,,OK,,,35,32,3,,,2,0.13906079845474112,0.0,0.96875,2026-06-09T20:36:28.603942
W3098645865,,OK,,,10,8,2,,,2,0.37677016125643675,0.0,0.875,2026-06-09T20:36:28.603942
W2753276256,,OK,,,43,42,1,,,2,0.5750398244780919,0.0,0.7380952380952381,2026-06-09T20:36:28.603942
W2914144864,,OK,,,61,47,14,,,4,0.3795539988176527,0.02127659574468085,0.9148936170212766,2026-06-09T20:36:28.603942
W3081096266,,OK,,,25,24,1,,,5,1.2804123099875775,0.25,0.4583333333333333,2026-06-09T20:36:28.603942
W3209517108,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:28.603942
W2972218769,,OK,,,24,23,1,,,3,0.355712859746894,0.08695652173913043,0.9130434782608695,2026-06-09T20:36:28.603942
W2898791904,,OK,,,2,2,0,,,1,0.0,0.0,1.0,2026-06-09T20:36:28.603942
W3012831877,,OK,,,17,16,1,,,1,0.0,0.0,1.0,2026-06-09T20:36:28.603942
W3034117439,,OK,,,45,44,1,,,3,0.6870877444524535,0.0,0.2727272727272727,2026-06-09T20:36:28.603942
W2982392466,,OK,,,26,23,3,,,3,0.6323694730330398,0.0,0.782608695652174,2026-06-09T20:36:28.603942
W4226429377,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:28.603942
W4295295749,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:28.603942
W2951503448,,OK,,,37,33,4,,,3,0.5272997580716339,0.0,0.8484848484848485,2026-06-09T20:36:28.603942
W2784698670,,OK,,,44,40,4,,,3,0.3141230258900314,0.0,0.925,2026-06-09T20:36:28.603942
W3015456826,,OK,,,38,34,4,,,2,0.13269142083987176,0.029411764705882353,0.9705882352941176,2026-06-09T20:36:28.603942
W3120444801,,OK,,,57,49,8,,,3,0.33932232337788837,0.0,0.9183673469387755,2026-06-09T20:36:28.603942
W4297849308,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:28.603942
W3163716185,,OK,,,40,34,6,,,2,0.22371807606583377,0.0,0.9411764705882353,2026-06-09T20:36:28.605038
W3029062980,,OK,,,58,51,7,,,3,0.19262573846117467,0.0196078431372549,0.9607843137254902,2026-06-09T20:36:28.605038
W4226036665,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:28.605038
W3198095025,,OK,,,86,81,5,,,1,0.0,0.0,1.0,2026-06-09T20:36:28.605038
W3105368110,,OK,,,23,20,3,,,1,0.0,0.0,1.0,2026-06-09T20:36:28.605038
W3189274515,,OK,,,18,14,4,,,1,0.0,0.0,1.0,2026-06-09T20:36:28.605038
W3131343200,,OK,,,42,34,8,,,1,0.0,0.0,1.0,2026-06-09T20:36:28.605038
W3087095379,,OK,,,14,12,2,,,1,0.0,0.0,1.0,2026-06-09T20:36:28.605038
W4200633784,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:28.605038
W3176413694,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:28.605038
W3023545268,,OK,,,18,14,4,,,2,0.25731864054383163,0.0,0.9285714285714286,2026-06-09T20:36:28.605038
W3185802394,,OK,,,17,16,1,,,3,0.7029189307735104,0.25,0.75,2026-06-09T20:36:28.605038
W2937421192,,OK,,,16,16,0,,,1,0.0,0.0,1.0,2026-06-09T20:36:28.605038
W3196534889,,OK,,,71,69,2,,,1,0.0,0.0,1.0,2026-06-09T20:36:28.605038
W3037158853,,OK,,,33,28,5,,,3,0.7119025417651227,0.25,0.75,2026-06-09T20:36:28.605038
W3039203336,,OK,,,1,1,0,,,1,0.0,0.0,1.0,2026-06-09T20:36:28.605038
W4299063590,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:28.605038
W3008206016,,OK,,,19,19,0,,,1,0.0,0.0,1.0,2026-06-09T20:36:28.605038
W2924160059,,OK,,,24,24,0,,,4,1.0132843295512497,0.0,0.5833333333333334,2026-06-09T20:36:28.605038
W3173769876,,OK,,,42,37,5,,,6,0.7782554755603205,0.02702702702702703,0.8108108108108109,2026-06-09T20:36:28.605038
W3023279488,,OK,,,21,19,2,,,2,0.336495757583516,0.0,0.10526315789473684,2026-06-09T20:36:28.606041
W3037633674,,OK,,,54,52,2,,,3,0.9937869000331342,0.0,0.5192307692307693,2026-06-09T20:36:28.606041
W4308624129,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:28.606041
W2951560293,,OK,,,31,26,5,,,1,0.0,0.0,1.0,2026-06-09T20:36:28.606041
W4285531168,,OK,,,13,11,2,,,1,0.0,0.0,1.0,2026-06-09T20:36:28.606041
W3128832132,,OK,,,19,17,2,,,2,0.22371807606583377,0.058823529411764705,0.9411764705882353,2026-06-09T20:36:28.606041
W4226267337,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:28.606041
W3119925419,,OK,,,2,1,1,,,1,0.0,0.0,1.0,2026-06-09T20:36:28.606041
W3134891208,,OK,,,31,28,3,,,3,0.3068291534409705,0.0,0.9285714285714286,2026-06-09T20:36:28.606041
W2950479933,,OK,,,36,29,7,,,2,0.14999492361041503,0.0,0.9655172413793104,2026-06-09T20:36:28.606041
W2950174560,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:36:28.606041
W2943981500,,OK,,,27,26,1,,,1,0.0,0.0,1.0,2026-06-09T20:36:28.606041
