clean_work_id,stage,year,Reference_Count,InternalRef_Total,InternalRef_Matched,InternalRef_HSS_Matched,InternalRef_Coverage,HSS_Reference_Share_Internal_MatchedBase,HSS_Reference_Share_Internal_TotalBase,RefMeta_Total,RefMeta_Matched,RefMeta_Coverage,Mean_Reference_Age,Median_Reference_Age,Recent_Reference_Share_3y,Mean_Log_Ref_Citations,Median_Log_Ref_Citations
W4391835753,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4407091216,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4401307526,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4404340774,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415199075,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414876268,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416548112,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416681922,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415336455,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4417255553,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416379986,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414742900,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4392019694,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416781505,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4417002136,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7125814251,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7127739419,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7127740045,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414972321,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7128555427,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416528980,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7119234101,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414449167,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4392678330,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416243471,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7123420858,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415318151,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4400064790,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416132784,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4417515183,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415330747,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416047834,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4393063882,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4400141793,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4393284212,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4379539785,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415132565,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414762093,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4395065716,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4404987415,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416236316,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4417151571,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4417432476,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4404988053,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416189874,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4389072006,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399394022,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4400611582,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415057275,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4392866511,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4393942324,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4402705366,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415307582,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414890948,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416102360,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4396813613,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4384651882,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7131319685,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4394781644,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403995599,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4406092524,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403579471,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403813921,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4387994965,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415238582,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416681858,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4307309678,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7134093871,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4398796077,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4396821522,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7128865004,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4405714294,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4417065185,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415871130,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7119558019,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4388444375,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4391901238,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403564675,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4404355672,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4417350441,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415332675,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414977889,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7127540919,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4387892055,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4388512418,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4393757179,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399152058,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416131248,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415058116,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4404260980,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7124424893,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7133245730,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4390961278,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7131910393,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4396822423,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414633111,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7127740268,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4376122719,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4394867483,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403884739,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4383860602,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415030893,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4380990310,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399114839,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7118840579,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4404987423,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7128096786,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4402500798,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4404314421,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414758394,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4390962135,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4404652566,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4379539362,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416363502,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416437502,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7134859912,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7134898772,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7125386098,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4398191964,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4401202402,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4402500911,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4406879992,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4417424150,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416064201,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414596195,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7128466130,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4417148752,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415328501,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4389982571,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403322631,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4406879516,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399116069,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7123800018,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4406879703,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4417262101,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4378473933,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399794971,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4381568416,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416149118,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415083875,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415021751,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416611754,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7134838468,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414931072,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4417063315,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416237200,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7131675104,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4404574535,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4392538716,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416863248,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7131318937,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4402426707,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7119233559,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4417167281,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4406604598,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4417005258,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4417086927,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4417095009,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4404088015,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416450344,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4389363342,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4402696921,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403798795,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4407310668,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4400488582,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415035946,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415088873,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416685986,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4391591144,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4390437141,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4406072530,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4389072896,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399511804,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7131475793,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4392182410,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416330726,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4377864698,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4407248357,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416355107,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7130617524,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415238112,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414742141,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4221138234,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403564573,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4405255239,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416618354,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7130601313,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7134860916,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4295693656,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7128647929,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7129026735,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4313483803,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4392538532,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4402386610,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4417080452,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414787321,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4377121406,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4405903404,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414989684,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414876903,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414903157,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415108101,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4406527555,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416399874,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7128745957,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7133355961,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7118052202,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7127158715,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4407358678,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4395064953,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4383469305,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7127569294,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7135429257,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4406058774,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4400600871,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414930192,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4417063425,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7134992907,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7133364858,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403928596,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4379260064,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416712233,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414631263,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416261397,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7127542301,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4417098596,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7126001947,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7130333326,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4402386875,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4417302246,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416248888,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416550359,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7117339481,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4387355018,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4392873860,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403344795,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4407759416,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415330319,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414690726,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414742964,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416383302,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4417097873,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414981035,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4404351228,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4406458530,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414487182,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4417001518,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4417290386,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7128095858,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415332404,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7133539559,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399758818,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4322760419,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403758559,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403853742,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415153609,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7123872102,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7128506657,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7128787487,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4392972131,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403365354,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4388718059,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4417307862,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7119235199,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7135179989,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7135207651,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399401480,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415202885,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415274118,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399270639,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414973985,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4306311932,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4391709482,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414968469,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414631636,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7131732035,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4323360730,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415030374,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4394782290,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4383988434,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4404569110,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4405029702,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4405562265,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416595452,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4417447055,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4378468942,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4392866513,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415946355,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415332906,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416975520,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4405031517,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4417120087,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416685092,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415320229,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416177360,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414902020,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4404986587,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4405034258,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4405792782,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415238181,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416714009,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4417005357,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4417296676,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7134031920,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W7124742307,Phase3,2026,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416158458,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
